Wavelength(nm),Intensity
288.8935000000001,11.259398578947366
289.15790000000004,11.113870526315793
289.4222,11.188935526315792
289.6864999999999,11.77909842105263
289.95079999999996,12.05807631578947
290.2151,11.672974631578947
290.47940000000006,11.541250631578947
290.7437,12.203604947368422
291.0079999999999,12.171103157894734
291.2723,12.52830894736842
291.5366,12.592154210526317
291.8008,13.068431052631576
292.0650999999999,13.270902631578949
292.3293,13.627533684210528
292.59360000000004,13.54441105263158
292.8577999999999,13.025575263157894
293.12200000000007,12.62034210526316
293.38630000000006,12.191522631578946
293.65049999999997,12.461006842105263
293.91470000000004,12.578351052631577
294.17889999999994,12.244154210526315
294.44310000000013,12.219996842105262
294.70719999999994,12.561095789473685
294.9714000000001,12.390835263157891
295.2356,12.418443157894737
295.4997000000001,12.955399473684208
295.7639,12.9154247368421
296.02800000000013,13.616314736842105
296.2921999999999,13.765581578947371
296.5563000000001,13.511337894736842
296.8203999999999,12.86164210526316
297.0845,12.27234
297.34860000000003,11.449794210526314
297.61269999999996,11.316056842105263
297.8768,11.39486052631579
298.14090000000004,11.440875789473688
298.40499999999986,10.819363684210531
298.6691,11.045135263157896
298.9331000000001,11.472803684210522
299.1971999999999,11.729921578947367
299.46119999999996,12.005153157894737
299.7253,11.858766842105263
299.98930000000007,12.258245263157896
300.2533999999999,12.735956842105262
300.51739999999995,12.65140263157895
300.78139999999996,12.290744210526315
301.0454,12.248757368421051
301.30940000000004,12.019826315789473
301.5734000000001,12.178293684210525
301.83740000000006,12.525433684210531
302.10130000000004,12.87400789473684
302.3653000000001,13.233512631578947
302.6292999999999,13.081659473684212
302.89320000000004,13.050020526315786
303.15719999999993,13.659167368421052
303.42109999999997,13.931528947368424
303.6850000000001,14.361497368421052
303.94890000000004,14.55419
304.21290000000005,14.982148421052635
304.4768000000001,15.506160526315787
304.74070000000006,15.60337157894737
305.0046000000001,15.327276315789469
305.2685000000001,15.39485789473684
305.53229999999996,15.614014736842103
305.7961999999999,14.99393947368421
306.0600999999999,15.19842684210526
306.32390000000004,15.071594736842105
306.58780000000013,15.621781578947369
306.8516,15.25939684210526
307.11549999999994,15.366961052631583
307.3792999999999,15.426783684210534
307.6431000000001,15.00055421052632
307.9069,14.820514210526321
308.17069999999995,15.31893
308.43450000000007,15.803545263157892
308.6983,15.78715210526316
308.96209999999996,16.13169947368421
309.2259000000001,16.25853684210526
309.48959999999994,16.819651052631578
309.7533999999999,16.538949473684212
310.0171,16.406653157894734
310.28089999999986,15.976396315789477
310.54460000000006,16.198426315789472
310.80839999999995,16.173404210526314
311.07210000000003,16.697707368421057
311.33579999999995,17.023562631578944
311.59950000000003,17.22747421052632
311.8631999999999,16.926929473684208
312.1269000000001,17.10236631578947
312.39059999999995,16.90248157894737
312.65430000000003,17.137166842105263
312.9179000000001,17.326698421052637
313.18159999999995,17.692815789473688
313.44530000000003,17.878896315789472
313.7088999999999,18.027877894736843
313.97249999999997,18.003143157894733
314.23620000000005,17.966326842105264
314.4997999999999,18.00860631578948
314.76339999999993,17.718703684210524
315.027,17.921463157894735
315.29060000000004,18.17426684210526
315.55419999999987,18.986748421052628
315.8177999999999,19.335614210526323
316.0814,19.089710526315788
316.34500000000014,19.056924736842106
316.60859999999985,19.69885631578948
316.8720999999999,20.182895789473683
317.13569999999993,19.93526631578947
317.39919999999995,20.04369684210526
317.6626999999999,19.949362105263162
317.9263,19.913697368421055
318.18980000000005,19.885513684210526
318.45330000000007,19.75752947368422
318.71680000000003,20.503285263157892
318.98030000000006,20.149821052631573
319.2438000000001,19.606822105263156
319.5073000000001,20.011484210526316
319.7708000000001,20.836045789473676
320.0342,21.02068736842105
320.2977,21.40003631578947
320.56120000000004,21.49552052631579
320.8246,22.304550526315793
321.0881,22.65888157894737
321.3514999999999,23.263425789473683
321.61489999999986,23.160460526315788
321.8783000000001,23.31921947368421
322.14170000000007,23.51594315789474
322.4051,23.594170526315786
322.6684999999999,22.94562315789474
322.93189999999987,22.81764052631579
323.19530000000003,22.809010526315788
323.4587000000001,22.3163452631579
323.7221,22.090574736842107
323.98539999999986,22.679299473684207
324.2488000000001,22.475962105263157
324.5121,21.46302421052631
324.77540000000016,21.207344736842106
325.03880000000004,21.48142842105263
325.30209999999994,22.205614210526313
325.5654000000001,22.160464736842105
325.8287,22.994514210526315
326.0919999999999,22.905643157894744
326.35530000000006,23.489194736842112
326.6185999999999,23.056925263157893
326.88190000000003,23.30714105263158
327.14509999999996,23.30828947368421
327.40840000000003,23.29736315789474
327.67169999999993,23.76989578947368
327.9349000000001,24.649390526315788
328.1980999999999,24.334460526315787
328.4614000000001,25.02327789473685
328.72459999999984,25.549592105263162
328.98779999999994,26.15212157894737
329.2510000000001,26.374153157894728
329.5141999999999,27.489483684210523
329.7774,27.94993684210526
330.04060000000004,28.31778210526316
330.30379999999997,28.51795578947369
330.567,29.366098421052627
330.8301000000001,30.25450947368422
331.09330000000017,30.768168947368423
331.35639999999995,30.638750000000005
331.6196,30.342516842105255
331.88270000000006,30.603373684210535
332.1458000000001,31.092876842105266
332.4089000000001,31.82741578947369
332.6720999999999,32.2119447368421
332.93519999999995,32.42045526315789
333.1983,32.50098736842106
333.4614000000001,33.475390000000004
333.7244,34.08712210526316
333.98750000000007,34.270037894736845
334.2506000000001,34.51881736842106
334.5136000000001,35.44979368421052
334.77670000000006,35.1751289473684
335.03970000000004,35.27090105263158
335.3028000000001,36.115594736842105
335.5658000000001,36.274065263157894
335.8288000000001,36.42189210526316
336.09180000000003,36.393709473684204
336.3548,36.599059473684214
336.6178,36.515656315789485
336.88079999999997,36.57892578947368
337.14379999999994,36.51968263157895
337.40679999999986,36.221145263157894
337.66979999999995,36.69512105263158
337.93270000000007,37.532336315789486
338.1957000000001,37.47509947368422
338.4586,37.65054
338.72159999999997,38.9240547368421
338.9845000000002,39.42476842105263
339.2474000000001,39.95914157894737
339.5103,40.760406315789474
339.77329999999995,41.59417105263157
340.0362000000002,41.46589631578947
340.299,41.626667894736826
340.5618999999999,43.14694684210525
340.82480000000004,43.8550252631579
341.0877,44.116745789473676
341.3505999999999,44.75925526315789
341.6134000000001,45.13774157894738
341.87629999999996,45.21942368421053
342.1391000000001,46.08280894736841
342.4018999999999,46.601647368421055
342.6648000000002,47.73394263157894
342.9276,48.76414368421054
343.1904000000002,49.93641894736843
343.4532,50.89615368421053
343.7160000000001,51.32267157894737
343.9787999999999,51.706047894736855
344.24160000000006,52.56138000000001
344.50429999999983,53.271190000000004
344.7671,53.60279894736842
345.0298999999998,54.51249052631579
345.2925999999999,55.289023157894746
345.55540000000013,55.38249526315789
345.8181000000002,56.01780947368423
346.08079999999995,56.30368947368421
346.3436000000001,58.19468894736841
346.60630000000015,58.57403736842107
346.8689999999999,58.47941736842106
347.13169999999997,58.56397000000001
