Wavelength(nm),Intensity
269.0474000000001,9.492635571428572
269.3122999999999,9.290710809523812
269.5772,9.087743761904761
269.8419999999999,8.758313571428571
270.1068999999999,8.52568257142857
270.37179999999995,8.309705714285714
270.63659999999993,8.166067857142858
270.9014,7.963622142857141
271.1662999999999,7.703929333333333
271.4310999999999,7.557949571428571
271.6959,7.462711428571429
271.9606999999999,7.263648238095238
272.2255000000001,6.923028999999999
272.4903000000001,6.6883164285714285
272.7551,6.611032857142856
273.0199000000001,6.404163380952381
273.28470000000004,6.351600428571428
273.5495,6.165547761904761
273.8141999999999,6.056518285714286
274.079,6.133021142857142
274.34370000000007,5.970647809523809
274.6085,5.858235761904762
274.8732,5.799427428571429
275.1379,5.6622949999999985
275.40260000000006,5.630809285714286
275.6674,5.408847285714286
275.9321,5.360967952380953
276.1968,5.140827523809524
276.4614000000001,5.175435952380953
276.7260999999999,5.177517476190475
276.99079999999987,5.109341761904761
277.2555000000001,5.05886023809524
277.5201,4.982357571428572
277.7848000000001,5.036481857142857
278.04939999999993,5.137444666666666
278.3140999999999,5.195472285714286
278.5787,5.303720999999999
278.8433000000001,5.101795380952382
279.1079,4.919646142857142
279.3725000000001,4.827530666666666
279.6371,4.853551904761905
279.90170000000006,4.67530580952381
280.1662999999999,4.478324285714287
280.4309,4.447098666666666
280.6954999999999,4.44657819047619
280.96,4.289669571428572
281.2245999999999,4.461410285714287
281.4890999999999,4.488212476190477
281.7537000000001,4.565495666666667
282.0182000000001,4.5561280476190475
282.28269999999986,4.50512619047619
282.54730000000006,4.532969
282.8118000000001,4.488472476190475
283.0763,4.407546142857143
283.3408,4.374759333333333
283.60530000000006,4.41977619047619
283.8697000000001,4.257403190476191
284.13420000000013,4.0791569999999995
284.3987,4.101014857142858
284.6632,4.280562095238095
284.9276,4.4658339047619044
285.1921000000001,4.477023095238095
285.4565000000001,4.486651095238095
285.7209,4.429143857142858
285.9853,4.321935952380953
286.2497999999999,4.230601095238095
286.5141999999999,4.1777778095238105
286.7785999999999,4.27301580952381
287.04299999999995,4.174655142857143
287.3074,4.0606817047619055
287.57170000000013,4.026593961904762
287.8361000000001,3.9922456761904757
288.1005000000001,4.0167057095238095
288.3648,3.97429089047619
288.6292,3.9183450095238093
288.8935000000001,4.010460519047619
289.15790000000004,3.9893831619047626
289.4222,3.969346833333332
289.6864999999999,4.134322142857143
289.9507999999999,4.210044190476191
290.21510000000006,4.139786666666667
290.47940000000006,4.165027285714286
290.7437,4.327140142857142
291.0079999999999,4.369815142857142
291.2722999999999,4.512151857142857
291.5366000000001,4.600364238095238
291.8008,4.739578333333334
292.0650999999999,4.768201952380953
292.32930000000005,4.834556380952382
292.59360000000004,4.7775696666666665
292.8577999999999,4.70549057142857
293.12200000000007,4.602445952380953
293.38630000000006,4.493676714285714
293.65049999999997,4.574342761904762
293.91470000000004,4.567057047619047
294.17889999999994,4.460369380952382
294.44310000000013,4.434348142857143
294.70719999999994,4.52230019047619
294.9714000000001,4.5139734761904755
295.2356,4.571740857142858
295.4997000000001,4.728128857142858
295.7639,4.6742649047619045
296.02800000000013,4.875930238095239
296.2921999999999,4.989383333333333
296.5563000000001,4.933697714285714
296.8203999999999,4.784855571428571
297.0845,4.764038523809524
297.34860000000003,4.6383555238095235
297.61269999999996,4.6271662380952385
297.8768,4.676606952380952
298.14090000000004,4.7047098571428565
298.40499999999986,4.6120739523809515
298.6691,4.695602523809524
298.9331000000001,4.701066904761905
299.1971999999999,4.8028103333333325
299.46119999999996,4.810356571428571
299.7253,4.829352047619048
299.98930000000007,4.970387809523809
300.2533999999999,5.116887952380954
300.51739999999995,5.064324714285714
300.78139999999996,4.970908095238095
301.0454,4.886338857142858
301.30940000000004,4.825448809523808
301.5734000000001,4.904553714285714
301.83740000000006,4.978194238095236
302.10130000000004,5.0848815714285704
302.3653000000001,5.189227190476192
302.6292999999999,5.050013000000001
302.8932000000001,5.021389666666667
303.15719999999993,5.122872857142858
303.4210999999999,5.26312780952381
303.6850000000001,5.386729095238095
303.94890000000004,5.488212428571428
304.2129000000001,5.571220428571429
304.4768000000001,5.707832476190477
