Wavelength	Intensity
2.1723707458902632	893
2.1716985340159471	889
2.1710267396919574	918
2.1703553625308345	929
2.1696844021455957	915
2.1690138581497349	913
2.1683437301572273	923
2.1676740177825238	906
2.1670047206405516	903
2.1663358383467122	913
2.1656673705168847	929
2.1649993167674184	863
2.16433167671514	848
2.1636644499773463	888
2.1629976361718066	857
2.1623312349167616	897
2.1616652458309216	869
2.160999668533468	896
2.1603345026440506	886
2.1596697477827864	916
2.159005403570263	883
2.1583414696275312	865
2.1576779455761095	932
2.1570148310379822	874
2.1563521256355984	865
2.1556898289918691	871
2.155027940730172	857
2.154366460474344	893
2.1537053878486865	873
2.1530447224779588	868
2.1523844639873859	884
2.1517246120026465	857
2.1510651661498827	874
2.1504061260556924	896
2.1497474913471319	886
2.1490892616517154	866
2.1484314365974124	900
2.1477740158126468	845
2.1471169989263	870
2.1464603855677038	861
2.1458041753666484	882
2.1451483679533716	852
2.1444929629585667	858
2.1438379600133772	835
2.143183358749396	883
2.142529158798669	878
2.1418753597936893	846
2.1412219613673975	849
2.1405689631531852	841
2.1399163647848893	838
2.1392641658967921	861
2.1386123661236245	846
2.1379609651005609	847
2.1373099624632208	901
2.1366593578476665	860
2.1360091508904056	858
2.1353593412283858	872
2.1347099284989981	876
2.1340609123400736	839
2.1334122923898851	816
2.1327640682871443	830
2.1321162396710029	818
2.1314688061810494	852
2.130821767457312	858
2.1301751231402544	833
2.1295288728707784	843
2.12888301629022	853
2.1282375530403521	875
2.1275924827633803	856
2.126947805101945	858
2.12630351969912	868
2.12565962619841	855
2.125016124243754	837
2.1243730134795209	865
2.12373029355051	854
2.12308796410195	858
2.1224460247795007	901
2.1218044752292493	864
2.1211633150977103	842
2.1205225440318256	850
2.1198821616789663	869
2.1192421676869282	849
2.1186025617039288	846
2.1179633433786158	871
2.1173245123600579	870
2.116686068297748	837
2.1160480108416024	870
2.1154103396419579	863
2.1147730543495751	861
2.1141361546156325	881
2.1134996400917325	861
2.1128635104298952	875
2.1122277652825594	873
2.1115924043025824	866
2.1109574271432407	852
2.1103228334582247	865
2.1096886229016452	867
2.109054795128027	902
2.1084213497923092	843
2.1077882865498472	842
2.10715560505641	845
2.1065233049681784	879
2.105891385941749	891
2.1052598476341275	868
2.1046286897027331	837
2.1039979118053935	873
2.1033675136003511	879
2.1027374947462536	849
2.1021078549021581	877
2.1014785937275358	868
2.1008497108822559	882
2.1002212060266041	890
2.0995930788212673	925
2.0989653289273407	888
2.0983379560063238	881
2.0977109597201218	898
2.097084339731043	892
2.0964580957017995	881
2.0958322272955079	893
2.0952067341756848	884
2.0945816160062511	861
2.0939568724515261	889
2.0933325031762329	874
2.0927085078454915	918
2.0920848861248222	859
2.0914616376801449	922
2.0908387621777789	900
2.0902162592844373	893
2.0895941286672337	887
2.0889723699936757	918
2.08835098293167	902
2.0877299671495138	930
2.0871093223159032	856
2.0864890480999265	926
2.0858691441710655	942
2.0852496101991944	858
2.084630445854581	892
2.0840116508078856	948
2.0833932247301559	908
2.0827751672928341	876
2.0821574781677503	899
2.0815401570271246	1015
2.0809232035435654	954
2.0803066173900708	888
2.0796903982400257	897
2.0790745457672006	918
2.0784590596457551	938
2.0778439395502342	1013
2.0772291851555655	1014
2.0766147961370658	1008
2.076000772170433	960
2.0753871129317503	903
2.0747738180974822	856
2.0741608873444775	777
2.0735483203499667	747
2.0729361167915612	728
2.0723242763472536	669
2.0717127986954162	687
2.0711016835148026	671
2.0704909304845422	660
2.0698805392841479	668
2.0692705095935069	671
2.0686608410928851	664
2.0680515334629241	658
2.0674425863846451	658
2.0668339995394414	656
2.0662257726090849	648
2.0656179052757193	655
2.0650103972218643	665
2.0644032481304126	682
2.0637964576846293	648
2.0631900255681539	651
2.0625839514649957	654
2.0619782350595379	666
2.0613728760365317	647
2.0607678740811015	684
2.0601632288787384	646
2.0595589401153065	653
2.0589550074770342	664
2.0583514306505228	649
2.0577482093227375	688
2.0571453431810123	669
2.0565428319130472	677
2.0559406752069092	665
2.0553388727510291	661
2.0547374242342036	652
2.0541363293455945	657
2.0535355877747268	664
2.0529351992114875	665
2.0523351633461289	660
2.0517354798692642	651
2.0511361484718691	662
2.0505371688452794	654
2.049938540681191	682
2.0493402636716631	658
2.0487423375091121	667
2.0481447618863142	655
2.0475475364964035	660
2.0469506610328723	662
2.0463541351895711	653
2.0457579586607082	666
2.0451621311408461	674
2.0445666523249062	651
2.0439715219081616	652
2.0433767395862446	673
2.0427823050551388	658
2.0421882180111828	644
2.041594478151068	665
2.0410010851718408	667
2.0404080387708983	674
2.0398153386459872	652
2.0392229844952112	665
2.03863097601702	675
2.0380393129102159	678
2.0374479948739497	658
2.0368570216077226	695
2.0362663928113842	674
2.0356761081851324	662
2.035086167429514	669
2.03449657024542	676
2.0339073163340911	667
2.0333184053971141	674
2.0327298371364209	670
2.0321416112542883	685
2.0315537274533373	676
2.0309661854365371	686
2.0303789849071952	673
2.029792125568965	677
2.0292056071258449	678
2.028619429282172	687
2.0280335917426262	683
2.0274480942122297	671
2.0268629363963444	684
2.0262781180006733	687
2.0256936387312603	669
2.0251094982944857	710
2.0245256963970713	669
2.0239422327460761	669
2.023359107048897	705
2.0227763190132686	685
2.0221938683472622	672
2.0216117547592858	675
2.0210299779580834	688
2.0204485376527339	684
2.0198674335526507	660
2.0192866653675847	690
2.0187062328076157	691
2.0181261355831621	697
2.0175463734049739	689
2.01696694598413	685
2.0163878530320467	685
2.0158090942604687	700
2.0152306693814728	692
2.0146525781074667	693
2.0140748201511873	685
2.0134973952257029	673
2.0129203030444089	691
2.0123435433210317	685
2.0117671157696231	680
2.0111910201045675	716
2.010615256040571	696
2.0100398232926704	713
2.009464721576228	716
2.0088899506069313	691
2.0083155101007941	690
2.0077413997741553	702
2.0071676193436776	707
2.0065941685263491	693
2.006021047039479	685
2.0054482546007031	696
2.0048757909279766	681
2.00430365573958	698
2.0037318487541129	711
2.0031603696904985	702
2.0025892182679788	699
2.0020183942061176	680
2.0014478972247987	717
2.0008777270442244	712
2.0003078833849166	698
1.9997383659677157	705
1.9991691745137807	693
1.998600308744588	681
1.9980317683819311	687
1.9974635531479195	710
1.9968956627649805	704
1.9963280969558568	717
1.9957608554436066	710
1.9951939379516015	693
1.9946273442035298	692
1.9940610739233933	701
1.9934951268355066	709
1.9929295026644989	701
1.9923642011353104	707
1.9917992219731953	705
1.9912345649037189	691
1.9906702296527568	726
1.9901062159464975	708
1.9895425235114392	731
1.9889791520743909	729
1.9884161013624695	711
1.9878533711031023	703
1.987290961024025	710
1.9867288708532835	703
1.9861671003192285	698
1.9856056491505198	700
1.9850445170761257	707
1.9844837038253171	738
1.9839232091276757	708
1.9833630327130858	702
1.9828031743117378	709
1.9822436336541274	706
1.9816844104710545	679
1.9811255044936229	699
1.9805669154532395	714
1.9800086430816162	718
1.9794506871107658	697
1.9788930472730031	738
1.9783357233009466	731
1.977778714927515	698
1.9772220218859289	716
1.9766656439097077	719
1.9761095807326734	705
1.9755538320889454	705
1.9749983977129437	720
1.9744432773393881	717
1.9738884707032955	718
1.9733339775399803	719
1.9727797975850574	710
1.9722259305744354	703
1.9716723762443213	712
1.9711191343312198	726
1.9705662045719294	714
1.9700135867035455	728
1.9694612804634584	741
1.9689092855893515	699
1.9683576018192066	730
1.9678062288912954	725
1.9672551665441831	734
1.9667044145167325	704
1.9661539725480945	755
1.9656038403777127	727
1.9650540177453255	736
1.9645045043909604	728
1.9639553000549359	750
1.9634064044778621	705
1.9628578174006386	715
1.9623095385644553	717
1.9617615677107909	735
1.9612139045814148	725
1.9606665489183825	726
1.9601195004640397	708
1.9595727589610192	714
1.9590263241522416	725
1.9584801957809117	726
1.9579343735905261	738
1.9573888573248646	732
1.9568436467279913	716
1.9562987415442592	713
1.9557541415183028	767
1.9552098463950447	732
1.9546658559196888	721
1.954122169837724	728
1.9535787878949225	752
1.953035709837341	737
1.9524929354113161	753
1.9519504643634678	743
1.9514082964406989	753
1.9508664313901933	734
1.9503248689594146	752
1.9497836088961085	758
1.9492426509483	747
1.9487019948642956	766
1.9481616403926794	749
1.9476215872823164	769
1.9470818352823478	738
1.9465423841421965	737
1.9460032336115605	754
1.9454643834404164	748
1.9449258333790187	750
1.9443875831778978	771
1.9438496325878614	769
1.9433119813599913	772
1.9427746292456471	735
1.9422375759964634	759
1.9417008213643483	774
1.9411643651014865	782
1.940628206960334	776
1.9400923466936228	774
1.9395567840543586	757
1.9390215187958177	784
1.9384865506715523	751
1.9379518794353834	820
1.9374175048414055	768
1.9368834266439861	793
1.9363496445977608	750
1.9358161584576379	802
1.9352829679787975	773
1.9347500729166844	845
1.9342174730270192	1117
1.9336851680657874	1712
1.9331531577892471	1286
1.9326214419539209	898
1.9320900203166027	828
1.9315588926343519	833
1.931028058664497	802
1.9304975181646331	833
1.9299672708926217	803
1.9294373166065903	829
1.9289076550649333	840
1.9283782860263101	839
1.9278492092496455	857
1.9273204244941278	819
1.9267919315192121	823
1.9262637300846173	834
1.9257358199503234	852
1.9252082008765767	848
1.9246808726238855	848
1.92415383495302	853
1.9236270876250148	848
1.9231006304011642	846
1.9225744630430261	864
1.9220485853124167	878
1.9215229969714163	852
1.9209976977823642	891
1.9204726875078602	898
1.9199479659107632	931
1.9194235327541933	897
1.9188993878015272	915
1.9183755308164017	921
1.9178519615627132	904
1.9173286798046143	967
1.916805685306515	937
1.916282977833085	922
1.9157605571492489	942
1.9152384230201875	935
1.9147165752113409	972
1.9141950134884016	958
1.9136737376173207	913
1.9131527473643017	961
1.9126320424958052	993
1.9121116227785455	946
1.9115914879794911	977
1.9110716378658632	1005
1.9105520722051397	991
1.9100327907650483	1007
1.9095137933135711	998
1.9089950796189419	1038
1.9084766494496488	1021
1.9079585025744286	1064
1.9074406387622711	1033
1.9069230577824183	1075
1.90640575940436	1075
1.9058887433978393	1085
1.9053720095328479	1100
1.9048555575796275	1087
1.9043393873086691	1075
1.9038234984907143	1088
1.90330789089675	1123
1.902792564298015	1149
1.9022775184659939	1141
1.9017627531724204	1179
1.9012482681892748	1156
1.9007340632887846	1158
1.9002201382434243	1202
1.899706492825914	1198
1.899193126809221	1210
1.8986800399665573	1222
1.8981672320713809	1178
1.8976547028973947	1206
1.8971424522185456	1208
1.8966304798090257	1231
1.8961187854432711	1211
1.8956073688959629	1241
1.8950962299420215	1346
1.8945853683566143	1292
1.8940747839151513	1299
1.8935644763932817	1275
1.8930544455669003	1228
1.8925446912121417	1282
1.892035213105383	1327
1.8915260110232417	1330
1.8910170847425753	1375
1.8905084340404839	1315
1.8900000586943062	1387
1.889491958481621	1356
1.8889841331802459	1375
1.8884765825682397	1332
1.8879693064238987	1337
1.8874623045257568	1437
1.8869555766525865	1379
1.886449122583401	1375
1.8859429420974465	1433
1.8854370349742102	1417
1.8849314009934148	1401
1.884426039935019	1420
1.8839209515792184	1463
1.8834161357064449	1440
1.8829115920973649	1438
1.8824073205328824	1431
1.8819033207941331	1459
1.8813995926624913	1528
1.8808961359195617	1445
1.8803929503471859	1492
1.8798900357274384	1495
1.879387391842628	1498
1.8788850184752941	1479
1.8783829154082121	1479
1.8778810824243868	1482
1.8773795193070593	1517
1.8768782258396974	1558
1.8763772018060048	1553
1.8758764469899147	1527
1.8753759611755922	1523
1.8748757441474302	1533
1.874375795690056	1558
1.8738761155883246	1558
1.8733767036273203	1506
1.8728775595923586	1461
1.872378683268983	1514
1.8718800744429656	1549
1.8713817329003075	1507
1.8708836584272388	1547
1.8703858508102151	1546
1.8698883098359225	1573
1.8693910352912724	1588
1.8688940269634047	1593
1.8683972846396839	1535
1.867900808107702	1576
1.8674045971552782	1583
1.8669086515704565	1567
1.8664129711415052	1561
1.86591755565692	1566
1.8654224049054193	1550
1.8649275186759491	1623
1.8644328967576758	1554
1.8639385389399936	1570
1.8634444450125174	1568
1.8629506147650874	1570
1.8624570479877656	1623
1.8619637444708372	1570
1.8614707040048115	1585
1.8609779263804178	1603
1.8604854113886078	1577
1.8599931588205556	1611
1.8595011684676559	1556
1.8590094401215254	1627
1.8585179735739998	1572
1.8580267686171377	1586
1.8575358250432161	1522
1.8570451426447321	1514
1.8565547212144025	1605
1.8560645605451636	1557
1.8555746604301704	1593
1.8550850206627976	1558
1.8545956410366362	1592
1.8541065213454979	1564
1.8536176613834108	1565
1.8531290609446196	1507
1.852640719823589	1553
1.8521526378149979	1508
1.8516648147137429	1633
1.8511772503149388	1554
1.8506899444139138	1575
1.8502028968062132	1536
1.8497161072875981	1576
1.8492295756540436	1555
1.8487433017017425	1600
1.8482572852270989	1601
1.8477715260267333	1501
1.8472860238974798	1546
1.8468007786363874	1528
1.8463157900407174	1529
1.8458310579079444	1553
1.8453465820357573	1511
1.8448623622220557	1480
1.844378398264954	1546
1.8438946899627766	1520
1.8434112371140621	1521
1.8429280395175582	1571
1.8424450969722252	1485
1.8419624092772355	1496
1.8414799762319707	1459
1.8409977976360237	1478
1.8405158732891955	1505
1.840034202991502	1537
1.8395527865431645	1521
1.8390716237446139	1442
1.8385907143964928	1492
1.8381100582996501	1529
1.8376296552551448	1426
1.8371495050642437	1430
1.8366696075284219	1435
1.8361899624493618	1415
1.8357105696289535	1484
1.8352314288692946	1455
1.8347525399726898	1451
1.834273902741649	1432
1.8337955169788913	1429
1.833317382487339	1467
1.8328394990701224	1399
1.8323618665305768	1440
1.831884484672242	1410
1.8314073532988633	1392
1.8309304722143918	1412
1.8304538412229816	1389
1.8299774601289927	1422
1.829501328736987	1419
1.8290254468517333	1385
1.8285498142782004	1352
1.8280744308215628	1351
1.8275992962871959	1377
1.82712441048068	1382
1.826649773207796	1372
1.826175384274529	1352
1.825701243487063	1360
1.8252273506517864	1353
1.8247537055752874	1324
1.8242803080643559	1365
1.823807157925982	1312
1.8233342549673581	1336
1.822861598995875	1312
1.8223891898191238	1308
1.8219170272448963	1311
1.8214451110811836	1312
1.8209734411361764	1287
1.8205020172182631	1299
1.8200308391360318	1313
1.8195599066982693	1307
1.8190892197139603	1304
1.8186187779922871	1274
1.8181485813426312	1317
1.81767862957457	1273
1.8172089224978787	1289
1.8167394599225297	1275
1.8162702416586916	1314
1.8158012675167303	1216
1.8153325373072069	1236
1.8148640508408784	1235
1.8143958079286997	1240
1.8139278083818178	1215
1.8134600520115771	1210
1.8129925386295176	1162
1.8125252680473711	1244
1.8120582400770668	1203
1.8115914545307261	1187
1.8111249112206647	1225
1.810658609959394	1196
1.8101925505596159	1207
1.8097267328342275	1219
1.809261156596317	1182
1.8087958216591682	1193
1.8083307278362537	1165
1.8078658749412422	1161
1.8074012627879905	1231
1.8069368911905503	1173
1.8064727599631625	1136
1.8060088689202607	1184
1.8055452178764686	1152
1.8050818066466003	1148
1.8046186350456621	1115
1.8041557028888486	1162
1.8036930099915454	1094
1.8032305561693276	1222
1.8027683412379598	1092
1.8023063650133961	1153
1.8018446273117794	1136
1.8013831279494406	1130
1.8009218667429	1133
1.8004608435088669	1100
1.8000000580642368	1099
1.7995395102260947	1103
1.7990791998117117	1089
1.7986191266385478	1097
1.7981592905242489	1094
1.7976996912866476	1065
1.7972403287437642	1077
1.7967812027138041	1077
1.7963223130151595	1045
1.7958636594664101	1055
1.7954052418863176	1052
1.7949470600938315	1032
1.7944891139080867	1055
1.7940314031484017	1057
1.7935739276342804	1042
1.7931166871854116	1088
1.7926596816216684	1048
1.7922029107631061	1080
1.7917463744299664	1019
1.7912900724426721	994
1.7908340046218307	1064
1.7903781707882325	1032
1.78992257076285	1051
1.7894672043668398	998
1.7890120714215392	988
1.7885571717484683	1016
1.7881025051693291	1009
1.7876480715060061	966
1.7871938705805628	1039
1.7867399022152473	996
1.7862861662324852	1004
1.7858326624548846	947
1.7853793907052358	988
1.7849263508065059	988
1.7844735425818437	1012
1.784020965854578	977
1.7835686204482175	938
1.78311650618645	980
1.7826646228931418	984
1.7822129703923379	995
1.7817615485082636	935
1.7813103570653217	944
1.7808593958880921	975
1.7804086648013344	961
