Wavelength	Intensity
2.1723707458902632	572
2.1716985340159471	573
2.1710267396919574	572
2.1703553625308345	569
2.1696844021455957	571
2.1690138581497349	569
2.1683437301572273	577
2.1676740177825238	566
2.1670047206405516	578
2.1663358383467122	561
2.1656673705168847	577
2.1649993167674184	574
2.16433167671514	575
2.1636644499773463	575
2.1629976361718066	575
2.1623312349167616	572
2.1616652458309216	576
2.160999668533468	574
2.1603345026440506	585
2.1596697477827864	566
2.159005403570263	574
2.1583414696275312	570
2.1576779455761095	573
2.1570148310379822	571
2.1563521256355984	576
2.1556898289918691	568
2.155027940730172	573
2.154366460474344	573
2.1537053878486865	576
2.1530447224779588	579
2.1523844639873859	569
2.1517246120026465	571
2.1510651661498827	571
2.1504061260556924	586
2.1497474913471319	581
2.1490892616517154	570
2.1484314365974124	573
2.1477740158126468	577
2.1471169989263	567
2.1464603855677038	574
2.1458041753666484	582
2.1451483679533716	576
2.1444929629585667	570
2.1438379600133772	566
2.143183358749396	566
2.142529158798669	577
2.1418753597936893	582
2.1412219613673975	574
2.1405689631531852	572
2.1399163647848893	573
2.1392641658967921	562
2.1386123661236245	571
2.1379609651005609	585
2.1373099624632208	579
2.1366593578476665	567
2.1360091508904056	566
2.1353593412283858	577
2.1347099284989981	572
2.1340609123400736	566
2.1334122923898851	584
2.1327640682871443	575
2.1321162396710029	578
2.1314688061810494	572
2.130821767457312	576
2.1301751231402544	569
2.1295288728707784	571
2.12888301629022	574
2.1282375530403521	583
2.1275924827633803	563
2.126947805101945	577
2.12630351969912	571
2.12565962619841	577
2.125016124243754	563
2.1243730134795209	576
2.12373029355051	576
2.12308796410195	580
2.1224460247795007	576
2.1218044752292493	569
2.1211633150977103	572
2.1205225440318256	575
2.1198821616789663	584
2.1192421676869282	577
2.1186025617039288	576
2.1179633433786158	581
2.1173245123600579	568
2.116686068297748	578
2.1160480108416024	571
2.1154103396419579	585
2.1147730543495751	573
2.1141361546156325	580
2.1134996400917325	571
2.1128635104298952	578
2.1122277652825594	578
2.1115924043025824	574
2.1109574271432407	574
2.1103228334582247	575
2.1096886229016452	575
2.109054795128027	575
2.1084213497923092	582
2.1077882865498472	576
2.10715560505641	570
2.1065233049681784	579
2.105891385941749	573
2.1052598476341275	573
2.1046286897027331	573
2.1039979118053935	584
2.1033675136003511	578
2.1027374947462536	571
2.1021078549021581	579
2.1014785937275358	581
2.1008497108822559	571
2.1002212060266041	575
2.0995930788212673	574
2.0989653289273407	579
2.0983379560063238	577
2.0977109597201218	575
2.097084339731043	570
2.0964580957017995	581
2.0958322272955079	578
2.0952067341756848	569
2.0945816160062511	582
2.0939568724515261	570
2.0933325031762329	571
2.0927085078454915	585
2.0920848861248222	576
2.0914616376801449	584
2.0908387621777789	580
2.0902162592844373	580
2.0895941286672337	572
2.0889723699936757	579
2.08835098293167	574
2.0877299671495138	569
2.0871093223159032	567
2.0864890480999265	571
2.0858691441710655	585
2.0852496101991944	576
2.084630445854581	581
2.0840116508078856	582
2.0833932247301559	581
2.0827751672928341	572
2.0821574781677503	577
2.0815401570271246	574
2.0809232035435654	577
2.0803066173900708	568
2.0796903982400257	580
2.0790745457672006	576
2.0784590596457551	580
2.0778439395502342	584
2.0772291851555655	576
2.0766147961370658	598
2.076000772170433	569
2.0753871129317503	595
2.0747738180974822	579
2.0741608873444775	568
2.0735483203499667	583
2.0729361167915612	574
2.0723242763472536	577
2.0717127986954162	577
2.0711016835148026	569
2.0704909304845422	574
2.0698805392841479	574
2.0692705095935069	574
2.0686608410928851	584
2.0680515334629241	576
2.0674425863846451	578
2.0668339995394414	564
2.0662257726090849	577
2.0656179052757193	569
2.0650103972218643	577
2.0644032481304126	577
2.0637964576846293	573
2.0631900255681539	576
2.0625839514649957	569
2.0619782350595379	586
2.0613728760365317	579
2.0607678740811015	582
2.0601632288787384	580
2.0595589401153065	584
2.0589550074770342	593
2.0583514306505228	579
2.0577482093227375	584
2.0571453431810123	578
2.0565428319130472	575
2.0559406752069092	579
2.0553388727510291	592
2.0547374242342036	579
2.0541363293455945	580
2.0535355877747268	596
2.0529351992114875	588
2.0523351633461289	592
2.0517354798692642	587
2.0511361484718691	588
2.0505371688452794	584
2.049938540681191	593
2.0493402636716631	599
2.0487423375091121	596
2.0481447618863142	596
2.0475475364964035	607
2.0469506610328723	588
2.0463541351895711	590
2.0457579586607082	611
2.0451621311408461	600
2.0445666523249062	604
2.0439715219081616	595
2.0433767395862446	599
2.0427823050551388	604
2.0421882180111828	617
2.041594478151068	602
2.0410010851718408	602
2.0404080387708983	619
2.0398153386459872	607
2.0392229844952112	624
2.03863097601702	614
2.0380393129102159	620
2.0374479948739497	631
2.0368570216077226	633
2.0362663928113842	628
2.0356761081851324	666
2.035086167429514	643
2.03449657024542	629
2.0339073163340911	649
2.0333184053971141	629
2.0327298371364209	647
2.0321416112542883	648
2.0315537274533373	637
2.0309661854365371	656
2.0303789849071952	668
2.029792125568965	658
2.0292056071258449	651
2.028619429282172	675
2.0280335917426262	676
2.0274480942122297	697
2.0268629363963444	707
2.0262781180006733	675
2.0256936387312603	711
2.0251094982944857	712
2.0245256963970713	677
2.0239422327460761	725
2.023359107048897	740
2.0227763190132686	762
2.0221938683472622	731
2.0216117547592858	737
2.0210299779580834	763
2.0204485376527339	775
2.0198674335526507	801
2.0192866653675847	776
2.0187062328076157	771
2.0181261355831621	784
2.0175463734049739	835
2.01696694598413	814
2.0163878530320467	823
2.0158090942604687	840
2.0152306693814728	867
2.0146525781074667	894
2.0140748201511873	908
2.0134973952257029	912
2.0129203030444089	913
2.0123435433210317	929
2.0117671157696231	970
2.0111910201045675	933
2.010615256040571	939
2.0100398232926704	1010
2.009464721576228	1035
2.0088899506069313	1012
2.0083155101007941	1050
2.0077413997741553	1102
2.0071676193436776	1082
2.0065941685263491	1063
2.006021047039479	1115
2.0054482546007031	1102
2.0048757909279766	1138
2.00430365573958	1124
2.0037318487541129	1181
2.0031603696904985	1170
2.0025892182679788	1206
2.0020183942061176	1225
2.0014478972247987	1283
2.0008777270442244	1270
2.0003078833849166	1290
1.9997383659677157	1278
1.9991691745137807	1215
1.998600308744588	1296
1.9980317683819311	1342
1.9974635531479195	1289
1.9968956627649805	1316
1.9963280969558568	1283
1.9957608554436066	1332
1.9951939379516015	1367
1.9946273442035298	1329
1.9940610739233933	1337
1.9934951268355066	1298
1.9929295026644989	1324
1.9923642011353104	1324
1.9917992219731953	1317
1.9912345649037189	1360
1.9906702296527568	1381
1.9901062159464975	1333
1.9895425235114392	1302
1.9889791520743909	1313
1.9884161013624695	1354
1.9878533711031023	1331
1.987290961024025	1278
1.9867288708532835	1288
1.9861671003192285	1322
1.9856056491505198	1276
1.9850445170761257	1298
