Wavelength	Intensity
2.1723707458902632	707
2.1716985340159471	699
2.1710267396919574	692
2.1703553625308345	700
2.1696844021455957	700
2.1690138581497349	700
2.1683437301572273	727
2.1676740177825238	710
2.1670047206405516	709
2.1663358383467122	735
2.1656673705168847	708
2.1649993167674184	698
2.16433167671514	697
2.1636644499773463	713
2.1629976361718066	699
2.1623312349167616	711
2.1616652458309216	705
2.160999668533468	706
2.1603345026440506	710
2.1596697477827864	700
2.159005403570263	711
2.1583414696275312	697
2.1576779455761095	706
2.1570148310379822	707
2.1563521256355984	690
2.1556898289918691	692
2.155027940730172	673
2.154366460474344	711
2.1537053878486865	701
2.1530447224779588	699
2.1523844639873859	708
2.1517246120026465	676
2.1510651661498827	687
2.1504061260556924	692
2.1497474913471319	698
2.1490892616517154	715
2.1484314365974124	665
2.1477740158126468	707
2.1471169989263	685
2.1464603855677038	686
2.1458041753666484	696
2.1451483679533716	685
2.1444929629585667	694
2.1438379600133772	701
2.143183358749396	682
2.142529158798669	689
2.1418753597936893	677
2.1412219613673975	685
2.1405689631531852	683
2.1399163647848893	689
2.1392641658967921	718
2.1386123661236245	695
2.1379609651005609	697
2.1373099624632208	672
2.1366593578476665	682
2.1360091508904056	697
2.1353593412283858	694
2.1347099284989981	704
2.1340609123400736	694
2.1334122923898851	678
2.1327640682871443	681
2.1321162396710029	694
2.1314688061810494	694
2.130821767457312	707
2.1301751231402544	702
2.1295288728707784	690
2.12888301629022	691
2.1282375530403521	712
2.1275924827633803	685
2.126947805101945	693
2.12630351969912	703
2.12565962619841	688
2.125016124243754	729
2.1243730134795209	691
2.12373029355051	696
2.12308796410195	728
2.1224460247795007	690
2.1218044752292493	665
2.1211633150977103	702
2.1205225440318256	706
2.1198821616789663	719
2.1192421676869282	689
2.1186025617039288	694
2.1179633433786158	726
2.1173245123600579	717
2.116686068297748	719
2.1160480108416024	708
2.1154103396419579	698
2.1147730543495751	720
2.1141361546156325	685
2.1134996400917325	708
2.1128635104298952	713
2.1122277652825594	689
2.1115924043025824	724
2.1109574271432407	699
2.1103228334582247	710
2.1096886229016452	712
2.109054795128027	714
2.1084213497923092	710
2.1077882865498472	712
2.10715560505641	718
2.1065233049681784	683
2.105891385941749	712
2.1052598476341275	710
2.1046286897027331	696
2.1039979118053935	722
2.1033675136003511	738
2.1027374947462536	711
2.1021078549021581	744
2.1014785937275358	735
2.1008497108822559	720
2.1002212060266041	723
2.0995930788212673	715
2.0989653289273407	747
2.0983379560063238	708
2.0977109597201218	750
2.097084339731043	706
2.0964580957017995	730
2.0958322272955079	731
2.0952067341756848	698
2.0945816160062511	729
2.0939568724515261	733
2.0933325031762329	707
2.0927085078454915	697
2.0920848861248222	741
2.0914616376801449	738
2.0908387621777789	727
2.0902162592844373	756
2.0895941286672337	768
2.0889723699936757	769
2.08835098293167	762
2.0877299671495138	774
2.0871093223159032	709
2.0864890480999265	753
2.0858691441710655	773
2.0852496101991944	745
2.084630445854581	786
2.0840116508078856	794
2.0833932247301559	748
2.0827751672928341	737
2.0821574781677503	768
2.0815401570271246	804
2.0809232035435654	818
2.0803066173900708	772
2.0796903982400257	732
2.0790745457672006	794
2.0784590596457551	801
2.0778439395502342	825
2.0772291851555655	822
2.0766147961370658	836
2.076000772170433	772
2.0753871129317503	751
2.0747738180974822	718
2.0741608873444775	683
2.0735483203499667	675
2.0729361167915612	652
2.0723242763472536	669
2.0717127986954162	673
2.0711016835148026	649
2.0704909304845422	651
2.0698805392841479	663
2.0692705095935069	659
2.0686608410928851	657
2.0680515334629241	670
2.0674425863846451	655
2.0668339995394414	647
2.0662257726090849	673
2.0656179052757193	656
2.0650103972218643	668
2.0644032481304126	687
2.0637964576846293	664
2.0631900255681539	665
2.0625839514649957	673
2.0619782350595379	694
2.0613728760365317	682
2.0607678740811015	717
2.0601632288787384	713
2.0595589401153065	721
2.0589550074770342	702
2.0583514306505228	714
2.0577482093227375	730
2.0571453431810123	715
2.0565428319130472	746
2.0559406752069092	714
2.0553388727510291	730
2.0547374242342036	736
2.0541363293455945	727
2.0535355877747268	736
2.0529351992114875	765
2.0523351633461289	746
2.0517354798692642	738
2.0511361484718691	759
2.0505371688452794	786
2.049938540681191	765
2.0493402636716631	782
2.0487423375091121	785
2.0481447618863142	787
2.0475475364964035	795
2.0469506610328723	820
2.0463541351895711	822
2.0457579586607082	819
2.0451621311408461	829
2.0445666523249062	835
2.0439715219081616	848
2.0433767395862446	872
2.0427823050551388	883
2.0421882180111828	879
2.041594478151068	881
2.0410010851718408	946
2.0404080387708983	912
2.0398153386459872	948
2.0392229844952112	955
2.03863097601702	973
2.0380393129102159	924
2.0374479948739497	987
2.0368570216077226	978
2.0362663928113842	1023
2.0356761081851324	1031
2.035086167429514	1066
2.03449657024542	1069
2.0339073163340911	1109
2.0333184053971141	1152
2.0327298371364209	1153
2.0321416112542883	1176
2.0315537274533373	1181
2.0309661854365371	1215
2.0303789849071952	1206
2.029792125568965	1274
2.0292056071258449	1286
2.028619429282172	1308
2.0280335917426262	1343
2.0274480942122297	1360
2.0268629363963444	1420
2.0262781180006733	1512
2.0256936387312603	1521
2.0251094982944857	1567
2.0245256963970713	1594
2.0239422327460761	1583
2.023359107048897	1691
2.0227763190132686	1667
2.0221938683472622	1757
2.0216117547592858	1799
2.0210299779580834	1883
2.0204485376527339	1931
2.0198674335526507	2020
2.0192866653675847	2050
2.0187062328076157	2102
2.0181261355831621	2212
2.0175463734049739	2213
2.01696694598413	2401
2.0163878530320467	2418
2.0158090942604687	2390
2.0152306693814728	2504
2.0146525781074667	2601
2.0140748201511873	2621
2.0134973952257029	2731
2.0129203030444089	2881
2.0123435433210317	2938
2.0117671157696231	3025
2.0111910201045675	3102
2.010615256040571	3278
2.0100398232926704	3325
2.009464721576228	3279
2.0088899506069313	3408
2.0083155101007941	3473
2.0077413997741553	3589
2.0071676193436776	3705
2.0065941685263491	3819
2.006021047039479	3886
2.0054482546007031	3930
2.0048757909279766	3970
2.00430365573958	4108
2.0037318487541129	4228
2.0031603696904985	4278
2.0025892182679788	4395
2.0020183942061176	4374
2.0014478972247987	4417
2.0008777270442244	4570
2.0003078833849166	4625
1.9997383659677157	4795
1.9991691745137807	4777
1.998600308744588	4831
1.9980317683819311	4798
1.9974635531479195	4778
1.9968956627649805	4959
1.9963280969558568	4958
1.9957608554436066	4927
1.9951939379516015	4974
1.9946273442035298	5193
1.9940610739233933	4920
1.9934951268355066	4996
1.9929295026644989	5103
1.9923642011353104	5068
1.9917992219731953	5083
1.9912345649037189	5042
1.9906702296527568	5058
1.9901062159464975	4971
1.9895425235114392	4955
1.9889791520743909	4949
1.9884161013624695	5063
1.9878533711031023	4870
1.987290961024025	5009
1.9867288708532835	4916
1.9861671003192285	4685
1.9856056491505198	4765
1.9850445170761257	4798
1.9844837038253171	4790
1.9839232091276757	4844
1.9833630327130858	4687
1.9828031743117378	4748
1.9822436336541274	4632
1.9816844104710545	4517
1.9811255044936229	4451
1.9805669154532395	4620
1.9800086430816162	4555
1.9794506871107658	4511
1.9788930472730031	4549
1.9783357233009466	4407
1.977778714927515	4390
1.9772220218859289	4359
1.9766656439097077	4274
1.9761095807326734	4397
1.9755538320889454	4280
1.9749983977129437	4325
1.9744432773393881	4281
1.9738884707032955	4300
1.9733339775399803	4160
1.9727797975850574	4316
1.9722259305744354	4253
1.9716723762443213	4240
1.9711191343312198	4158
1.9705662045719294	4160
1.9700135867035455	4161
1.9694612804634584	4163
1.9689092855893515	4224
1.9683576018192066	4183
1.9678062288912954	4094
1.9672551665441831	4118
1.9667044145167325	4174
1.9661539725480945	4025
1.9656038403777127	4246
1.9650540177453255	4084
1.9645045043909604	4089
1.9639553000549359	4125
1.9634064044778621	4125
1.9628578174006386	4108
1.9623095385644553	4064
1.9617615677107909	4220
1.9612139045814148	4151
1.9606665489183825	4069
1.9601195004640397	4142
1.9595727589610192	4131
1.9590263241522416	4126
1.9584801957809117	4064
1.9579343735905261	4253
1.9573888573248646	4094
1.9568436467279913	4045
1.9562987415442592	4069
1.9557541415183028	4141
1.9552098463950447	4068
1.9546658559196888	4089
1.954122169837724	3997
1.9535787878949225	4052
1.953035709837341	4204
1.9524929354113161	4137
1.9519504643634678	4020
1.9514082964406989	4012
1.9508664313901933	4149
1.9503248689594146	4168
1.9497836088961085	4151
1.9492426509483	4103
1.9487019948642956	4110
1.9481616403926794	4159
1.9476215872823164	3990
1.9470818352823478	4065
1.9465423841421965	4094
1.9460032336115605	3943
1.9454643834404164	4119
1.9449258333790187	4006
1.9443875831778978	4096
1.9438496325878614	4044
1.9433119813599913	3987
1.9427746292456471	4006
1.9422375759964634	4037
1.9417008213643483	4020
1.9411643651014865	3910
1.940628206960334	4074
1.9400923466936228	4001
1.9395567840543586	3931
1.9390215187958177	4056
1.9384865506715523	3899
1.9379518794353834	3996
1.9374175048414055	3777
1.9368834266439861	3846
1.9363496445977608	3861
1.9358161584576379	3851
1.9352829679787975	3798
1.9347500729166844	3826
1.9342174730270192	3955
1.9336851680657874	4149
1.9331531577892471	3832
1.9326214419539209	3949
1.9320900203166027	3746
1.9315588926343519	3792
1.931028058664497	3779
1.9304975181646331	3678
1.9299672708926217	3687
1.9294373166065903	3604
1.9289076550649333	3618
1.9283782860263101	3728
1.9278492092496455	3615
1.9273204244941278	3538
1.9267919315192121	3596
1.9262637300846173	3537
1.9257358199503234	3499
1.9252082008765767	3474
1.9246808726238855	3630
1.92415383495302	3535
1.9236270876250148	3476
1.9231006304011642	3453
1.9225744630430261	3482
1.9220485853124167	3491
1.9215229969714163	3352
1.9209976977823642	3380
1.9204726875078602	3361
1.9199479659107632	3389
1.9194235327541933	3301
1.9188993878015272	3332
1.9183755308164017	3303
1.9178519615627132	3239
1.9173286798046143	3241
1.916805685306515	3221
1.916282977833085	3245
1.9157605571492489	3173
1.9152384230201875	3133
1.9147165752113409	3120
1.9141950134884016	3158
1.9136737376173207	3076
1.9131527473643017	2984
1.9126320424958052	3096
1.9121116227785455	2991
1.9115914879794911	2996
1.9110716378658632	2960
1.9105520722051397	2951
1.9100327907650483	2897
1.9095137933135711	2913
1.9089950796189419	2878
1.9084766494496488	2918
1.9079585025744286	2831
1.9074406387622711	2725
1.9069230577824183	2753
1.90640575940436	2725
1.9058887433978393	2799
1.9053720095328479	2755
1.9048555575796275	2690
1.9043393873086691	2712
1.9038234984907143	2625
1.90330789089675	2631
1.902792564298015	2605
1.9022775184659939	2604
1.9017627531724204	2652
1.9012482681892748	2513
1.9007340632887846	2585
1.9002201382434243	2448
1.899706492825914	2526
1.899193126809221	2478
1.8986800399665573	2343
1.8981672320713809	2411
