Wavelength	Intensity
2.1723707458902632	734
2.1716985340159471	730
2.1710267396919574	750
2.1703553625308345	757
2.1696844021455957	763
2.1690138581497349	758
2.1683437301572273	753
2.1676740177825238	759
2.1670047206405516	719
2.1663358383467122	765
2.1656673705168847	762
2.1649993167674184	747
2.16433167671514	751
2.1636644499773463	742
2.1629976361718066	752
2.1623312349167616	756
2.1616652458309216	745
2.160999668533468	778
2.1603345026440506	768
2.1596697477827864	729
2.159005403570263	749
2.1583414696275312	717
2.1576779455761095	766
2.1570148310379822	743
2.1563521256355984	768
2.1556898289918691	745
2.155027940730172	740
2.154366460474344	745
2.1537053878486865	734
2.1530447224779588	742
2.1523844639873859	728
2.1517246120026465	749
2.1510651661498827	740
2.1504061260556924	764
2.1497474913471319	742
2.1490892616517154	727
2.1484314365974124	742
2.1477740158126468	703
2.1471169989263	734
2.1464603855677038	747
2.1458041753666484	756
2.1451483679533716	721
2.1444929629585667	761
2.1438379600133772	722
2.143183358749396	719
2.142529158798669	751
2.1418753597936893	715
2.1412219613673975	722
2.1405689631531852	717
2.1399163647848893	709
2.1392641658967921	707
2.1386123661236245	706
2.1379609651005609	725
2.1373099624632208	741
2.1366593578476665	743
2.1360091508904056	757
2.1353593412283858	735
2.1347099284989981	715
2.1340609123400736	715
2.1334122923898851	721
2.1327640682871443	737
2.1321162396710029	730
2.1314688061810494	699
2.130821767457312	748
2.1301751231402544	728
2.1295288728707784	713
2.12888301629022	726
2.1282375530403521	732
2.1275924827633803	757
2.126947805101945	733
2.12630351969912	764
2.12565962619841	740
2.125016124243754	753
2.1243730134795209	759
2.12373029355051	722
2.12308796410195	737
2.1224460247795007	726
2.1218044752292493	713
2.1211633150977103	727
2.1205225440318256	717
2.1198821616789663	737
2.1192421676869282	746
2.1186025617039288	759
2.1179633433786158	733
2.1173245123600579	726
2.116686068297748	740
2.1160480108416024	748
2.1154103396419579	727
2.1147730543495751	756
2.1141361546156325	740
2.1134996400917325	736
2.1128635104298952	746
2.1122277652825594	740
2.1115924043025824	740
2.1109574271432407	721
2.1103228334582247	723
2.1096886229016452	720
2.109054795128027	730
2.1084213497923092	741
2.1077882865498472	720
2.10715560505641	695
2.1065233049681784	723
2.105891385941749	717
2.1052598476341275	738
2.1046286897027331	731
2.1039979118053935	737
2.1033675136003511	764
2.1027374947462536	737
2.1021078549021581	766
2.1014785937275358	738
2.1008497108822559	745
2.1002212060266041	732
2.0995930788212673	743
2.0989653289273407	743
2.0983379560063238	754
2.0977109597201218	757
2.097084339731043	745
2.0964580957017995	749
2.0958322272955079	757
2.0952067341756848	747
2.0945816160062511	737
2.0939568724515261	709
2.0933325031762329	750
2.0927085078454915	773
2.0920848861248222	746
2.0914616376801449	765
2.0908387621777789	764
2.0902162592844373	762
2.0895941286672337	779
2.0889723699936757	755
2.08835098293167	754
2.0877299671495138	800
2.0871093223159032	742
2.0864890480999265	773
2.0858691441710655	773
2.0852496101991944	757
2.084630445854581	759
2.0840116508078856	778
2.0833932247301559	781
2.0827751672928341	781
2.0821574781677503	749
2.0815401570271246	846
2.0809232035435654	807
