Wavelength	Intensity
2.1723707458902632	753
2.1716985340159471	757
2.1710267396919574	744
2.1703553625308345	738
2.1696844021455957	748
2.1690138581497349	731
2.1683437301572273	741
2.1676740177825238	789
2.1670047206405516	759
2.1663358383467122	808
2.1656673705168847	749
2.1649993167674184	752
2.16433167671514	749
2.1636644499773463	760
2.1629976361718066	747
2.1623312349167616	767
2.1616652458309216	756
2.160999668533468	769
2.1603345026440506	736
2.1596697477827864	747
2.159005403570263	769
2.1583414696275312	777
2.1576779455761095	773
2.1570148310379822	769
2.1563521256355984	783
2.1556898289918691	738
2.155027940730172	754
2.154366460474344	730
2.1537053878486865	736
2.1530447224779588	759
2.1523844639873859	747
2.1517246120026465	736
2.1510651661498827	755
2.1504061260556924	733
2.1497474913471319	737
2.1490892616517154	746
2.1484314365974124	747
2.1477740158126468	758
2.1471169989263	720
2.1464603855677038	744
2.1458041753666484	746
2.1451483679533716	744
2.1444929629585667	725
2.1438379600133772	755
2.143183358749396	709
2.142529158798669	752
2.1418753597936893	724
2.1412219613673975	720
2.1405689631531852	747
2.1399163647848893	726
2.1392641658967921	740
2.1386123661236245	745
2.1379609651005609	734
2.1373099624632208	746
2.1366593578476665	741
2.1360091508904056	752
2.1353593412283858	749
2.1347099284989981	752
2.1340609123400736	733
2.1334122923898851	739
2.1327640682871443	711
2.1321162396710029	764
2.1314688061810494	736
2.130821767457312	760
2.1301751231402544	744
2.1295288728707784	762
2.12888301629022	750
2.1282375530403521	752
2.1275924827633803	748
2.126947805101945	754
2.12630351969912	735
2.12565962619841	741
2.125016124243754	723
2.1243730134795209	755
2.12373029355051	734
2.12308796410195	713
2.1224460247795007	776
2.1218044752292493	732
2.1211633150977103	752
2.1205225440318256	721
2.1198821616789663	750
2.1192421676869282	752
2.1186025617039288	756
2.1179633433786158	760
2.1173245123600579	762
2.116686068297748	750
2.1160480108416024	737
2.1154103396419579	776
2.1147730543495751	734
2.1141361546156325	735
2.1134996400917325	763
2.1128635104298952	747
2.1122277652825594	786
2.1115924043025824	758
2.1109574271432407	763
2.1103228334582247	768
2.1096886229016452	764
2.109054795128027	793
2.1084213497923092	770
2.1077882865498472	771
2.10715560505641	740
2.1065233049681784	751
2.105891385941749	766
2.1052598476341275	778
2.1046286897027331	781
2.1039979118053935	770
2.1033675136003511	731
2.1027374947462536	760
2.1021078549021581	765
2.1014785937275358	777
2.1008497108822559	776
2.1002212060266041	783
2.0995930788212673	788
2.0989653289273407	753
2.0983379560063238	764
2.0977109597201218	790
2.097084339731043	809
2.0964580957017995	798
2.0958322272955079	785
2.0952067341756848	771
2.0945816160062511	764
2.0939568724515261	782
2.0933325031762329	815
2.0927085078454915	787
2.0920848861248222	800
2.0914616376801449	798
2.0908387621777789	820
2.0902162592844373	789
2.0895941286672337	787
2.0889723699936757	793
2.08835098293167	815
2.0877299671495138	804
2.0871093223159032	815
2.0864890480999265	814
2.0858691441710655	799
2.0852496101991944	814
2.084630445854581	787
2.0840116508078856	808
2.0833932247301559	835
2.0827751672928341	766
2.0821574781677503	848
2.0815401570271246	845
2.0809232035435654	829
2.0803066173900708	814
2.0796903982400257	799
2.0790745457672006	834
2.0784590596457551	878
2.0778439395502342	915
2.0772291851555655	908
2.0766147961370658	917
2.076000772170433	837
2.0753871129317503	790
2.0747738180974822	768
2.0741608873444775	766
2.0735483203499667	721
2.0729361167915612	701
2.0723242763472536	712
2.0717127986954162	700
2.0711016835148026	699
2.0704909304845422	707
2.0698805392841479	706
2.0692705095935069	698
2.0686608410928851	707
2.0680515334629241	685
2.0674425863846451	709
2.0668339995394414	671
2.0662257726090849	696
2.0656179052757193	692
2.0650103972218643	702
2.0644032481304126	709
2.0637964576846293	717
2.0631900255681539	703
2.0625839514649957	740
2.0619782350595379	701
2.0613728760365317	730
2.0607678740811015	711
2.0601632288787384	744
2.0595589401153065	740
2.0589550074770342	751
2.0583514306505228	744
2.0577482093227375	768
2.0571453431810123	787
2.0565428319130472	785
2.0559406752069092	765
2.0553388727510291	790
2.0547374242342036	789
2.0541363293455945	788
2.0535355877747268	782
2.0529351992114875	814
2.0523351633461289	826
2.0517354798692642	813
2.0511361484718691	797
2.0505371688452794	797
2.049938540681191	839
2.0493402636716631	838
2.0487423375091121	866
2.0481447618863142	931
2.0475475364964035	886
2.0469506610328723	896
2.0463541351895711	928
2.0457579586607082	911
2.0451621311408461	898
2.0445666523249062	921
2.0439715219081616	942
2.0433767395862446	955
2.0427823050551388	984
2.0421882180111828	952
2.041594478151068	1017
2.0410010851718408	1022
2.0404080387708983	1029
2.0398153386459872	1041
2.0392229844952112	1072
2.03863097601702	1101
2.0380393129102159	1104
2.0374479948739497	1152
2.0368570216077226	1140
2.0362663928113842	1126
2.0356761081851324	1222
2.035086167429514	1254
2.03449657024542	1254
2.0339073163340911	1277
2.0333184053971141	1326
2.0327298371364209	1324
2.0321416112542883	1344
2.0315537274533373	1384
2.0309661854365371	1486
2.0303789849071952	1492
2.029792125568965	1509
2.0292056071258449	1569
2.028619429282172	1609
2.0280335917426262	1668
2.0274480942122297	1619
2.0268629363963444	1729
2.0262781180006733	1785
2.0256936387312603	1755
2.0251094982944857	1838
2.0245256963970713	1870
2.0239422327460761	1975
2.023359107048897	1990
2.0227763190132686	2077
2.0221938683472622	2134
2.0216117547592858	2134
2.0210299779580834	2280
2.0204485376527339	2355
2.0198674335526507	2396
2.0192866653675847	2547
2.0187062328076157	2549
2.0181261355831621	2668
2.0175463734049739	2766
2.01696694598413	2885
2.0163878530320467	2948
2.0158090942604687	2995
2.0152306693814728	3041
2.0146525781074667	3208
2.0140748201511873	3352
2.0134973952257029	3312
2.0129203030444089	3462
2.0123435433210317	3691
2.0117671157696231	3691
2.0111910201045675	3844
2.010615256040571	3885
2.0100398232926704	4177
2.009464721576228	4205
2.0088899506069313	4264
2.0083155101007941	4394
2.0077413997741553	4555
2.0071676193436776	4554
2.0065941685263491	4669
2.006021047039479	4813
2.0054482546007031	4968
2.0048757909279766	5017
2.00430365573958	5233
2.0037318487541129	5297
2.0031603696904985	5474
2.0025892182679788	5474
2.0020183942061176	5413
2.0014478972247987	5677
2.0008777270442244	5757
2.0003078833849166	5739
1.9997383659677157	5919
1.9991691745137807	5851
1.998600308744588	6061
1.9980317683819311	6058
1.9974635531479195	6007
1.9968956627649805	6072
1.9963280969558568	6214
1.9957608554436066	6166
1.9951939379516015	6318
1.9946273442035298	6199
1.9940610739233933	6270
1.9934951268355066	6212
1.9929295026644989	6407
1.9923642011353104	6329
1.9917992219731953	6382
1.9912345649037189	6298
1.9906702296527568	6323
1.9901062159464975	6141
1.9895425235114392	6165
1.9889791520743909	6108
1.9884161013624695	6320
1.9878533711031023	6290
1.987290961024025	6128
1.9867288708532835	6137
1.9861671003192285	5993
1.9856056491505198	5784
1.9850445170761257	6032
1.9844837038253171	5926
1.9839232091276757	5916
1.9833630327130858	5973
1.9828031743117378	5813
1.9822436336541274	5794
1.9816844104710545	5823
1.9811255044936229	5852
1.9805669154532395	5645
1.9800086430816162	5651
1.9794506871107658	5636
1.9788930472730031	5717
1.9783357233009466	5483
1.977778714927515	5481
1.9772220218859289	5492
1.9766656439097077	5466
1.9761095807326734	5452
1.9755538320889454	5530
1.9749983977129437	5412
1.9744432773393881	5535
1.9738884707032955	5326
1.9733339775399803	5380
1.9727797975850574	5315
1.9722259305744354	5211
1.9716723762443213	5192
1.9711191343312198	5306
1.9705662045719294	5263
1.9700135867035455	5279
1.9694612804634584	5303
1.9689092855893515	5285
1.9683576018192066	5331
1.9678062288912954	5226
1.9672551665441831	5167
1.9667044145167325	5301
1.9661539725480945	5215
1.9656038403777127	5279
1.9650540177453255	5324
1.9645045043909604	5315
1.9639553000549359	5231
1.9634064044778621	5277
1.9628578174006386	5233
1.9623095385644553	5224
1.9617615677107909	5219
1.9612139045814148	5225
1.9606665489183825	5161
1.9601195004640397	5116
1.9595727589610192	5315
1.9590263241522416	5147
1.9584801957809117	5223
1.9579343735905261	5250
1.9573888573248646	5171
1.9568436467279913	5197
1.9562987415442592	5098
1.9557541415183028	5245
1.9552098463950447	5101
1.9546658559196888	5244
1.954122169837724	5240
1.9535787878949225	5191
1.953035709837341	5143
1.9524929354113161	5265
1.9519504643634678	5144
1.9514082964406989	5104
1.9508664313901933	5213
1.9503248689594146	5289
1.9497836088961085	5248
1.9492426509483	5243
1.9487019948642956	5228
1.9481616403926794	5303
1.9476215872823164	5295
1.9470818352823478	5172
1.9465423841421965	5264
1.9460032336115605	5191
1.9454643834404164	5160
1.9449258333790187	5084
1.9443875831778978	5059
1.9438496325878614	5152
1.9433119813599913	5065
1.9427746292456471	5092
1.9422375759964634	5109
1.9417008213643483	5091
1.9411643651014865	5008
1.940628206960334	5079
1.9400923466936228	5008
