Wavelength	Intensity
2.1723707458902632	662
2.1716985340159471	641
2.1710267396919574	652
2.1703553625308345	658
2.1696844021455957	646
2.1690138581497349	653
2.1683437301572273	650
2.1676740177825238	663
2.1670047206405516	657
2.1663358383467122	663
2.1656673705168847	657
2.1649993167674184	652
2.16433167671514	653
2.1636644499773463	631
2.1629976361718066	654
2.1623312349167616	656
2.1616652458309216	655
2.160999668533468	647
2.1603345026440506	655
2.1596697477827864	645
2.159005403570263	652
2.1583414696275312	661
2.1576779455761095	633
2.1570148310379822	664
2.1563521256355984	633
2.1556898289918691	638
2.155027940730172	650
2.154366460474344	659
2.1537053878486865	652
2.1530447224779588	640
2.1523844639873859	652
2.1517246120026465	654
2.1510651661498827	657
2.1504061260556924	653
2.1497474913471319	668
2.1490892616517154	650
2.1484314365974124	663
2.1477740158126468	662
2.1471169989263	659
2.1464603855677038	658
2.1458041753666484	665
2.1451483679533716	676
2.1444929629585667	636
2.1438379600133772	657
2.143183358749396	663
2.142529158798669	659
2.1418753597936893	625
2.1412219613673975	637
2.1405689631531852	642
2.1399163647848893	659
2.1392641658967921	647
2.1386123661236245	658
2.1379609651005609	643
2.1373099624632208	637
2.1366593578476665	647
2.1360091508904056	665
2.1353593412283858	677
2.1347099284989981	652
2.1340609123400736	641
2.1334122923898851	652
2.1327640682871443	665
2.1321162396710029	630
2.1314688061810494	646
2.130821767457312	650
2.1301751231402544	659
2.1295288728707784	656
2.12888301629022	643
2.1282375530403521	651
2.1275924827633803	663
2.126947805101945	659
2.12630351969912	652
2.12565962619841	660
2.125016124243754	645
2.1243730134795209	639
2.12373029355051	664
2.12308796410195	639
2.1224460247795007	639
2.1218044752292493	640
2.1211633150977103	638
2.1205225440318256	660
2.1198821616789663	674
2.1192421676869282	656
2.1186025617039288	651
2.1179633433786158	658
2.1173245123600579	633
2.116686068297748	652
2.1160480108416024	652
2.1154103396419579	667
2.1147730543495751	643
2.1141361546156325	658
2.1134996400917325	663
2.1128635104298952	658
2.1122277652825594	665
2.1115924043025824	661
2.1109574271432407	662
2.1103228334582247	643
2.1096886229016452	676
2.109054795128027	663
2.1084213497923092	665
2.1077882865498472	664
2.10715560505641	678
2.1065233049681784	674
2.105891385941749	658
2.1052598476341275	660
2.1046286897027331	652
2.1039979118053935	655
2.1033675136003511	680
2.1027374947462536	649
2.1021078549021581	652
2.1014785937275358	678
2.1008497108822559	683
2.1002212060266041	678
2.0995930788212673	660
2.0989653289273407	671
2.0983379560063238	674
2.0977109597201218	676
2.097084339731043	672
2.0964580957017995	677
2.0958322272955079	672
2.0952067341756848	673
2.0945816160062511	669
2.0939568724515261	688
2.0933325031762329	680
2.0927085078454915	640
2.0920848861248222	675
2.0914616376801449	682
2.0908387621777789	677
2.0902162592844373	687
2.0895941286672337	701
2.0889723699936757	703
2.08835098293167	710
2.0877299671495138	733
2.0871093223159032	659
2.0864890480999265	671
2.0858691441710655	705
2.0852496101991944	692
2.084630445854581	683
2.0840116508078856	697
2.0833932247301559	670
2.0827751672928341	672
2.0821574781677503	690
2.0815401570271246	694
2.0809232035435654	719
2.0803066173900708	701
2.0796903982400257	670
2.0790745457672006	692
2.0784590596457551	743
2.0778439395502342	747
2.0772291851555655	724
2.0766147961370658	740
2.076000772170433	715
2.0753871129317503	673
2.0747738180974822	678
2.0741608873444775	653
2.0735483203499667	640
2.0729361167915612	628
2.0723242763472536	620
2.0717127986954162	631
2.0711016835148026	632
2.0704909304845422	621
2.0698805392841479	613
2.0692705095935069	633
2.0686608410928851	629
2.0680515334629241	607
2.0674425863846451	620
2.0668339995394414	617
2.0662257726090849	632
2.0656179052757193	641
2.0650103972218643	627
2.0644032481304126	619
2.0637964576846293	624
2.0631900255681539	637
2.0625839514649957	630
2.0619782350595379	649
2.0613728760365317	630
2.0607678740811015	642
2.0601632288787384	655
2.0595589401153065	640
2.0589550074770342	643
2.0583514306505228	638
2.0577482093227375	640
2.0571453431810123	669
2.0565428319130472	669
2.0559406752069092	673
2.0553388727510291	674
2.0547374242342036	684
2.0541363293455945	675
2.0535355877747268	681
2.0529351992114875	673
2.0523351633461289	685
2.0517354798692642	684
2.0511361484718691	682
2.0505371688452794	711
2.049938540681191	707
2.0493402636716631	691
2.0487423375091121	706
2.0481447618863142	711
2.0475475364964035	714
2.0469506610328723	743
2.0463541351895711	720
2.0457579586607082	738
2.0451621311408461	733
2.0445666523249062	727
2.0439715219081616	716
2.0433767395862446	743
2.0427823050551388	774
2.0421882180111828	768
2.041594478151068	770
2.0410010851718408	754
2.0404080387708983	808
2.0398153386459872	784
2.0392229844952112	781
2.03863097601702	815
2.0380393129102159	843
2.0374479948739497	834
2.0368570216077226	853
2.0362663928113842	877
2.0356761081851324	860
2.035086167429514	872
2.03449657024542	909
2.0339073163340911	900
2.0333184053971141	899
2.0327298371364209	951
2.0321416112542883	914
2.0315537274533373	952
2.0309661854365371	962
2.0303789849071952	1002
2.029792125568965	1068
2.0292056071258449	1042
2.028619429282172	1068
2.0280335917426262	1058
2.0274480942122297	1070
2.0268629363963444	1128
2.0262781180006733	1083
2.0256936387312603	1191
